uuid	odkid	icode	psu	hhid	agreement	ict1_a	ict1_b	ict2_	ict2_96z	ict3_	ict4	ict5	ict6_	ict6_96z	ict2_1	ict2_2	ict2_3	ict2_4	ict2_5	ict2_6	ict2_7	ict2_96	ict3_1	ict3_2	ict3_3	ict3_4	ict3_5	ict6_1	ict6_2	ict6_3	ict6_4	ict6_5	ict6_6	ict6_7	ict6_8	ict6_9	ict6_10	ict6_96	region	urban	begin_time	dur_ict	corrected_dur_ict	year	month	day	date	start_date	end_date	time	start_time	end_time
20240909	uuid:30b0c2a6-316b-4625-9c49-e29677f0700a	1511	38280242	8	Yes	No	Yes			4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-09T13:42:00.000+04:00	1	1	2024	9	11	2024/09/11	2024/09/09	2024/09/09	2024/09/11 19:12:31	2024/09/09 13:40:20	2024/09/09 15:05:50
20240913	uuid:30fb6ebb-d57f-4825-afaa-ccc05e66d061	1523	38280115	11	Yes	No	Yes			4 1 2	Yes, but not all of them	Every day	1 2 4 5		0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-13T14:09:00.000+04:00	1	1	2024	9	13	2024/09/13	2024/09/13	2024/09/13	2024/09/14 00:57:08	2024/09/13 14:06:58	2024/09/13 15:31:04
20240928	uuid:3147a214-7cd8-4cc8-a197-c5c7246d7171	1440	15250674	2	Yes	Yes	Yes			1 4	Yes, but not all of them	Every day	2 3 4 5		0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	1	1	0	0	0	0	0	0	Adjara	Rural	2024-09-28T16:26:00.000+04:00	1	1	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 20:26:36	2024/09/28 15:47:05	2024/09/28 16:18:11
20241022	uuid:3171ac04-7189-4166-9a70-00bf4505dc5c	1113	47310214	7	Yes	Yes	Yes			2 4	Yes all of them	Every day	1 2 3 4 5 7 8		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	Shida Kartli Region	Urban	2024-10-22T14:46:00.000+04:00	1	1	2024	10	22	2024/10/22	2024/10/21	2024/10/22	2024/10/22 15:37:34	2024/10/21 15:10:53	2024/10/22 15:32:41
20240904	uuid:31765dd7-0392-49e3-98ba-75b87626a1c5	1511	38320322	9	Yes	No	Yes			4 2 1	Yes, but not all of them	A few times a week	3 4 2		0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-04T14:15:00.000+04:00	1	1	2024	9	4	2024/09/04	2024/09/04	2024/09/04	2024/09/04 21:01:10	2024/09/04 14:12:10	2024/09/04 15:45:06
20240928	uuid:3185cbab-1364-4349-a315-5c5e4429220c	1522	38110544	19	Yes	Yes	Yes			4	No	Every day	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-28T16:52:00.000+04:00	1	1	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 20:11:56	2024/09/28 16:46:43	2024/09/28 17:41:05
20241018	uuid:31977abc-da42-41a9-b051-68525d5d1fdb	1687	44320734	3	Yes	Yes	Yes			4	Yes, but not all of them	Every day	4 2		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-10-18T15:17:00.000+04:00	0	0	2024	10	18	2024/10/18	2024/10/18	2024/10/18	2024/10/18 15:44:33	2024/10/18 15:15:53	2024/10/18 15:43:00
20241002	uuid:319d8883-44ba-49a4-bc0f-5fdd95b4997a	1677	44240322	4	Yes	Yes	Yes			1 2 3 4 5	Yes all of them	Every day	3 4 6 7 8 2		0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	0	Kvemo Kartli	Urban	2024-10-02T10:51:00.000+04:00	1	1	2024	10	2	2024/10/02	2024/10/02	2024/10/02	2024/10/02 22:20:06	2024/10/02 10:49:08	2024/10/02 12:02:14
20241005	uuid:31c24cf4-e351-46c0-801b-4dbcf349618f	1249	41330465	7	Yes	Yes	Yes			4	Yes all of them	Every day	2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	Samtskhe–Javakheti	Rural	2024-10-05T16:35:00.000+04:00	0	0	2024	10	5	2024/10/05	2024/10/05	2024/10/05	2024/10/05 21:01:40	2024/10/05 16:20:23	2024/10/05 17:00:48
20240907	uuid:31f1be6e-31af-4bd7-9058-8539157dc592	1669	44260161	13	Yes	No	Yes			4	No	A few times a month	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-07T12:23:00.000+04:00	3	3	2024	9	9	2024/09/09	2024/09/07	2024/09/07	2024/09/09 23:41:52	2024/09/07 12:20:40	2024/09/07 13:17:49
20240921	uuid:32227a36-1794-4b35-9b41-4cdff8385d55	1627	44110331	74	Yes	Yes	Yes			1 2 3 4 5	Yes, but not all of them	Every day	2 3 4 5 6 8 10		0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0	1	0	1	0	Kvemo Kartli	Urban	2024-09-21T18:39:00.000+04:00	2	2	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 20:53:23	2024/09/21 18:36:47	2024/09/21 20:33:31
20240917	uuid:3281c7a3-be7a-4e63-abd7-830302232a7c	1677	44240473	20	Yes	Yes	Yes			4 5	Yes all of them	Every day	2 3		0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-17T12:14:00.000+04:00	1	1	2024	9	18	2024/09/18	2024/09/17	2024/09/17	2024/09/18 08:00:33	2024/09/17 12:11:17	2024/09/17 13:06:21
20241023	uuid:3286f314-aea3-4685-8215-cf6271a3f15a	1832	11250573	22	Yes	Yes	No			4	Yes, but not all of them	Every day	4 2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Tbilisi	Urban	2024-10-23T12:43:00.000+04:00	1	1	2024	10	23	2024/10/23	2024/10/23	2024/10/23	2024/10/23 18:23:15	2024/10/23 12:37:55	2024/10/23 14:12:08
20241006	uuid:32c97e1a-5b4a-41b2-8717-3c880e7f5861	1305	26110955	15	Yes	Yes	Yes			1 2 4 5	Yes all of them	Every day	2 3 1 4 5		0	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	Imereti	Urban	2024-10-06T14:30:00.000+04:00	2	2	2024	10	6	2024/10/06	2024/10/06	2024/10/06	2024/10/06 17:48:09	2024/10/06 14:19:20	2024/10/06 15:39:23
20240928	uuid:32d289cd-5181-4b0e-b628-95360a0c8a0b	1141	47240736	2	Yes	Yes	Yes			4	Yes all of them	Every day	3 2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-09-28T12:44:00.000+04:00	0	0	2024	9	28	2024/09/28	2024/09/28	2024/09/28	2024/09/28 18:50:53	2024/09/28 12:43:17	2024/09/28 13:24:04
20241018	uuid:32d65489-cc21-4159-8c11-7c5f116999fe	1124	47260115	7	Yes	Yes	Yes			4	No	Every day	2 4 1		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-18T18:11:00.000+04:00	1	1	2024	10	19	2024/10/19	2024/10/18	2024/10/18	2024/10/19 18:06:42	2024/10/18 18:10:16	2024/10/18 18:31:21
20240920	uuid:32e45579-9d73-4506-a899-284ab0e5c80c	1107	47260282	6	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-09-20T16:05:00.000+04:00	1	1	2024	9	20	2024/09/20	2024/09/20	2024/09/20	2024/09/20 16:53:28	2024/09/20 15:36:20	2024/09/20 16:43:54
20240831	uuid:334dfeb5-b6a8-4660-ab04-796a7b6c1734	1320	35290132	9	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Racha-Lechkhumi and Kvemo Svaneti	Urban	2024-08-31T13:19:00.000+04:00	0	0	2024	8	31	2024/08/31	2024/08/31	2024/08/31	2024/08/31 20:53:37	2024/08/31 13:01:30	2024/08/31 13:48:18
20241006	uuid:338d5a1a-8274-40d0-916a-1fd678764afe	1108	47280332	8	Yes	Yes	Yes			4	No	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-10-06T12:42:00.000+04:00	1	1	2024	10	6	2024/10/06	2024/10/06	2024/10/06	2024/10/06 21:47:00	2024/10/06 12:41:08	2024/10/06 13:26:10
20240921	uuid:33994d03-c30d-42ab-9abb-074bc1baf503	1513	38250855	12	Yes	Yes	Yes			4	Yes, but not all of them	Every day	4 2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-21T17:04:00.000+04:00	0	0	2024	9	22	2024/09/22	2024/09/21	2024/09/21	2024/09/22 12:26:21	2024/09/21 17:01:17	2024/09/21 18:24:29
20240916	uuid:33a10738-fdf0-4390-9cc2-f68b7935fbe2	1203	41110234	8	Yes	No	Yes			2 4	Yes, but not all of them	Every day	2 3 4 9		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	Samtskhe–Javakheti	Urban	2024-09-16T17:21:00.000+04:00	1	1	2024	9	16	2024/09/16	2024/09/16	2024/09/16	2024/09/16 19:18:31	2024/09/16 17:18:59	2024/09/16 17:57:01
20241016	uuid:33da63cb-1b3f-40a0-99dc-560a87f1c851	1139	47240442	7	Yes	Yes	Yes			4	Yes all of them	Every day	3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-16T13:49:00.000+04:00	0	0	2024	10	16	2024/10/16	2024/10/02	2024/10/16	2024/10/16 15:25:44	2024/10/02 15:20:44	2024/10/16 14:24:33
20240909	uuid:349ef969-0cac-42ae-ba93-33d292aea370	1669	44260141	9	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-09T12:08:00.000+04:00	1	1	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 23:41:55	2024/09/09 12:03:34	2024/09/09 13:45:13
20241007	uuid:34a8d4c5-7cc9-47df-8267-ad383f6053fa	1501	38360272	14	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-10-07T14:56:00.000+04:00	2	2	2024	10	10	2024/10/10	2024/10/07	2024/10/07	2024/10/10 11:11:49	2024/10/07 14:51:46	2024/10/07 16:22:16
20240913	uuid:35026c3f-fdc2-4ed4-8bbf-950d989e46da	3505	26110613	1	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Imereti	Urban	2024-09-13T17:22:00.000+04:00	1	1	2024	9	13	2024/09/13	2024/09/13	2024/09/13	2024/09/13 18:49:33	2024/09/13 17:19:49	2024/09/13 18:10:10
20240908	uuid:3535f12a-7f42-4d05-9d58-171c9ef98ad8	1527	38110533	2	Yes	No	Yes			4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-08T12:37:00.000+04:00	1	1	2024	9	9	2024/09/09	2024/09/08	2024/09/08	2024/09/09 19:53:11	2024/09/08 12:35:16	2024/09/08 13:39:31
20241010	uuid:354bbaac-590b-4089-b06c-4bab66bf554f	1833	11250761	24	Yes	Yes	Yes			4 2	Yes all of them	Every day	8 4 2 1		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	Tbilisi	Urban	2024-10-10T16:42:00.000+04:00	1	1	2024	10	10	2024/10/10	2024/10/10	2024/10/10	2024/10/10 18:11:10	2024/10/10 16:35:48	2024/10/10 17:38:48
20240914	uuid:35cdef70-497c-433a-9493-43b160190005	1403	15110731	10	Yes	Yes	Yes			4	Yes all of them	Every day	1 4 3		0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	0	0	Adjara	Urban	2024-09-14T17:43:00.000+04:00	0	0	2024	9	14	2024/09/14	2024/09/14	2024/09/14	2024/09/14 22:13:19	2024/09/14 17:44:32	2024/09/14 18:31:46
20240908	uuid:35d92d20-9f77-4597-984f-286af1ce4711	1511	38280243	15	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 4 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-08T15:49:00.000+04:00	1	1	2024	9	8	2024/09/08	2024/09/08	2024/09/08	2024/09/08 22:40:31	2024/09/08 15:47:06	2024/09/08 17:18:08
20241017	uuid:360bb48a-58c0-4ccc-b7f3-932b48a31c12	1333	26290151	9	Yes	Yes	Yes			4	Yes all of them	Every day	1 2 3 4 5 6		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	0	0	0	0	Imereti	Urban	2024-10-17T14:23:00.000+04:00	0	0	2024	10	17	2024/10/17	2024/10/17	2024/10/17	2024/10/17 17:35:33	2024/10/17 14:21:05	2024/10/17 15:00:31
20240923	uuid:36539be0-fe13-48e8-a56d-0a3f5e189f93	1249	44340252	4	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-23T13:29:00.000+04:00	0	0	2024	9	23	2024/09/23	2024/09/23	2024/09/23	2024/09/23 15:07:45	2024/09/23 13:27:57	2024/09/23 14:03:36
20240929	uuid:36587644-97e0-40e8-84bb-d872a643e68e	1450	23250216	11	Yes	Yes	Yes			4	Yes all of them	Every day	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Guria	Rural	2024-09-29T16:08:00.000+04:00	0	0	2024	9	29	2024/09/29	2024/09/29	2024/09/29	2024/09/29 21:45:49	2024/09/29 16:00:07	2024/09/29 17:21:48
20240902	uuid:36bccc79-75d4-49d2-8ad7-1b53da5b84d7	1316	26400283	5	Yes	No	Yes			4	Yes, but not all of them	A few times a week	3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	Imereti	Rural	2024-09-02T14:35:00.000+04:00	1	1	2024	9	2	2024/09/02	2024/09/02	2024/09/02	2024/09/02 21:07:40	2024/09/02 14:33:31	2024/09/02 15:09:31
20241016	uuid:36ee5479-eb6d-441a-b881-01ff346d5768	1879	11290352	6	Yes	Yes	Yes			4 2	Yes, but not all of them	Every day	2 1 3 8 5		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	0	0	Tbilisi	Urban	2024-10-16T12:39:00.000+04:00	1	1	2024	10	16	2024/10/16	2024/10/16	2024/10/16	2024/10/16 16:58:11	2024/10/16 12:36:21	2024/10/16 13:37:29
20240924	uuid:37ae43f4-6de4-4d06-9d83-3209107332a2	1511	38280254	6	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 3 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Rural	2024-09-24T11:16:00.000+04:00	1	1	2024	9	24	2024/09/24	2024/09/24	2024/09/24	2024/09/24 20:28:41	2024/09/24 11:14:42	2024/09/24 12:19:09
20240922	uuid:37be765f-6db2-4804-809a-1e3091a8f1ff	1313	26380433	6	Yes	Yes	No			4	Yes all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Imereti	Rural	2024-09-22T16:02:00.000+04:00	1	1	2024	9	22	2024/09/22	2024/09/22	2024/09/22	2024/09/22 20:27:20	2024/09/22 15:59:06	2024/09/22 16:40:43
20240906	uuid:37c26e88-57ce-4fd8-9862-366058e6a555	1669	44260161	7	Yes	No	Yes			4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-06T15:20:00.000+04:00	1	1	2024	9	9	2024/09/09	2024/09/06	2024/09/06	2024/09/09 23:41:51	2024/09/06 15:13:52	2024/09/06 16:44:40
20241005	uuid:37c46036-2959-4ba9-a7a8-4af85c5d4358	1219	41330465	5	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Samtskhe–Javakheti	Rural	2024-10-05T15:09:00.000+04:00	1	1	2024	10	5	2024/10/05	2024/10/05	2024/10/05	2024/10/05 16:13:56	2024/10/05 15:05:12	2024/10/05 16:13:40
20241008	uuid:37f2de8f-882e-49e2-8eaf-681df55921d7	1879	11290423	11	Yes	Yes	Yes			4 2	Yes all of them	Every day	2 3 4 1		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	Tbilisi	Urban	2024-10-08T13:18:00.000+04:00	1	1	2024	10	8	2024/10/08	2024/10/08	2024/10/08	2024/10/08 16:40:06	2024/10/08 13:11:34	2024/10/08 14:41:13
20241024	uuid:38004441-9ec0-478d-aa19-25b296e0d193	1316	26400155	2	Yes	Yes	Yes			4 1	Yes all of them	Every day	3 4 5		0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	Imereti	Urban	2024-10-24T11:21:00.000+04:00	2	2	2024	10	24	2024/10/24	2024/10/24	2024/10/24	2024/10/24 12:20:17	2024/10/24 11:19:59	2024/10/24 12:13:52
20240914	uuid:3800cbbc-bb07-449c-b430-5d56ed2c3c80	1637	44110633	2	Yes	Yes	Yes			1 4	Yes all of them	Every day	2 6		0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	Kvemo Kartli	Urban	2024-09-14T14:35:00.000+04:00	1	1	2024	9	14	2024/09/14	2024/09/14	2024/09/14	2024/09/14 19:52:47	2024/09/14 14:33:56	2024/09/14 15:15:32
20240917	uuid:381e58db-60d1-45ac-b626-ed79a4123855	1511	38280356	8	Yes	Yes	No			4	No	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-17T13:50:00.000+04:00	0	0	2024	9	17	2024/09/17	2024/09/17	2024/09/17	2024/09/17 20:58:37	2024/09/17 13:48:01	2024/09/17 14:42:28
20240905	uuid:382726e0-6820-4a4e-aa04-8dd5cf18f792	1501	38340124	13	Yes	Yes	Yes			4 2	Yes all of them	Every day	2 3 4 5		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	Samegrelo-Zemo Svaneti	Urban	2024-09-05T17:11:00.000+04:00	2	2	2024	9	5	2024/09/05	2024/09/05	2024/09/05	2024/09/05 23:30:30	2024/09/05 17:05:26	2024/09/05 18:37:58
20241020	uuid:3828c98f-58b7-4e07-b6e4-87f0d3a1e260	1124	47260165	6	Yes	Yes	Yes			4 2	No	Every day	1 2 4 5		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	1	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-20T11:06:00.000+04:00	0	0	2024	10	20	2024/10/20	2024/10/20	2024/10/20	2024/10/20 17:00:20	2024/10/20 11:03:31	2024/10/20 11:31:05
20240910	uuid:38371299-dab6-42fc-8dc8-cae604192db6	1203	41110285	7	Yes	Yes	Yes			2 4	Yes all of them	Every day	2 4 3		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	Samtskhe–Javakheti	Urban	2024-09-10T17:11:00.000+04:00	1	1	2024	9	10	2024/09/10	2024/09/10	2024/09/10	2024/09/10 23:32:58	2024/09/10 17:09:13	2024/09/10 17:48:41
20240930	uuid:386ed050-2d4e-4ee9-835f-461a6722daf5	1136	47240955	2	Yes	Yes	Yes			1 4	Yes, but not all of them	Every day	1 2 4 5		0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-09-30T14:17:00.000+04:00	1	1	2024	9	30	2024/09/30	2024/09/30	2024/09/30	2024/09/30 15:21:11	2024/09/30 14:14:37	2024/09/30 15:20:59
20240908	uuid:387507e8-d446-4829-82ca-7d8439a372b1	1616	44280242	13	Yes	No	No	7			No	Never			0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-08T14:04:00.000+04:00	0	0	2024	9	8	2024/09/08	2024/09/08	2024/09/08	2024/09/08 14:23:34	2024/09/08 13:59:00	2024/09/08 14:23:26
20240921	uuid:38a11976-fb88-4d5e-a728-47f99744fe41	1333	26290425	4	Yes	Yes	Yes			4	No	Every day	1 2 4 3		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	0	0	0	0	0	0	Imereti	Urban	2024-09-21T18:25:00.000+04:00	0	0	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 20:01:07	2024/09/21 18:07:09	2024/09/21 18:59:22
20241019	uuid:38b0dcb4-5905-47a3-be8f-67d36b320194	1832	11250572	21	Yes	Yes	No			2 4	Yes all of them	Every day	2 3 4 5 6 7 8 9		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	1	1	1	1	1	1	0	0	Tbilisi	Urban	2024-10-19T15:08:00.000+04:00	1	1	2024	10	19	2024/10/19	2024/10/19	2024/10/19	2024/10/19 18:12:52	2024/10/19 15:04:52	2024/10/19 16:10:54
20240921	uuid:38e65250-f7c4-4ba5-b749-05fa8ada54ed	1249	41330243	2	Yes	Yes	Yes			4	Yes all of them	Every day	2 3		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	Samtskhe–Javakheti	Rural	2024-09-21T15:00:00.000+04:00	0	0	2024	9	21	2024/09/21	2024/09/21	2024/09/21	2024/09/21 19:57:00	2024/09/21 14:58:14	2024/09/21 15:44:46
20241019	uuid:38f5e2f7-820f-491a-aee4-48146ecbc7d2	1124	47260115	8	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 4 5 1		0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-19T11:05:00.000+04:00	1	1	2024	10	19	2024/10/19	2024/10/19	2024/10/19	2024/10/19 18:06:43	2024/10/19 11:03:42	2024/10/19 11:30:25
20240922	uuid:3927cbb2-4d16-4c33-b101-5c12031c89d6	1220	41110275	10	Yes	Yes	Yes			2 4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Samtskhe–Javakheti	Urban	2024-09-22T16:31:00.000+04:00	1	1	2024	9	22	2024/09/22	2024/09/22	2024/09/22	2024/09/22 17:06:10	2024/09/22 16:29:55	2024/09/22 16:53:03
20240916	uuid:393f4ab7-ffd9-410a-89bd-bc6e7ae68f1b	1318	26270254	4	Yes	No	No	2			No	Never			0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Imereti	Rural	2024-09-16T14:29:00.000+04:00	1	1	2024	9	16	2024/09/16	2024/09/16	2024/09/16	2024/09/16 18:08:42	2024/09/16 14:20:08	2024/09/16 15:06:57
20241019	uuid:3957ec64-55a9-401b-8019-f71a72155efa	1895	11470334	4	Yes	Yes	Yes			4	Break up	Break up	4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	Tbilisi	Urban	2024-10-19T17:31:00.000+04:00	2	2	2024	10	19	2024/10/19	2024/10/19	2024/10/19	2024/10/19 19:55:29	2024/10/19 17:29:00	2024/10/19 17:58:06
20240909	uuid:39ae4bd3-12f2-4cb8-bb3c-60c4f44ea78a	1669	44260141	15	Yes	Yes	Yes			4	Yes, but not all of them	Every day	2 4		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Kvemo Kartli	Rural	2024-09-09T15:57:00.000+04:00	1	1	2024	9	9	2024/09/09	2024/09/09	2024/09/09	2024/09/09 23:41:56	2024/09/09 15:54:41	2024/09/09 17:20:51
20241020	uuid:39cac134-496b-42e8-9e67-a6a339fad706	1113	47310331	6	Yes	Yes	Yes			2 4	Yes all of them	A few times a week	2 4		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	Shida Kartli Region	Rural	2024-10-20T13:00:00.000+04:00	1	1	2024	10	20	2024/10/20	2024/10/20	2024/10/20	2024/10/20 14:18:36	2024/10/20 12:56:48	2024/10/20 13:51:25
20241021	uuid:39e883d0-3cf4-4a8b-b179-1eeb165993a5	1832	11250573	13	Yes	No	Yes			4	Yes all of them	Every day	2 4 3 5 6		0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	0	0	0	0	0	Tbilisi	Urban	2024-10-21T14:27:00.000+04:00	2	2	2024	10	21	2024/10/21	2024/10/21	2024/10/21	2024/10/21 19:02:24	2024/10/21 14:19:22	2024/10/21 15:51:29
20241004	uuid:39fa5796-67d7-4749-abe1-fca73ff4eed7	1302	26110333	12	Yes	Yes	Yes			4 2	Yes all of them	Every day	2 3 7		0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	0	0	0	0	Imereti	Urban	2024-10-04T17:51:00.000+04:00	1	1	2024	10	5	2024/10/05	2024/10/04	2024/10/04	2024/10/05 17:01:09	2024/10/04 17:43:34	2024/10/04 18:50:21
20241005	uuid:39fc59c7-0f7e-45d5-b02c-09893358476a	1108	47280332	6	Yes	Yes	Yes			4 2	No	Every day	5 3 2 1		0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	0	0	Shida Kartli Region	Urban	2024-10-05T18:34:00.000+04:00	0	0	2024	10	6	2024/10/06	2024/10/05	2024/10/05	2024/10/06 10:02:24	2024/10/05 18:32:11	2024/10/05 19:10:08
20240913	uuid:3a121b48-2185-4bc9-834a-197c1b59b3dc	1637	44110634	9	Yes	Yes	Yes			5 4 3 2 1	Yes all of them	Every day	1 2 3 4 5 6 10		0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	Kvemo Kartli	Urban	2024-09-13T16:27:00.000+04:00	1	1	2024	9	13	2024/09/13	2024/09/13	2024/09/13	2024/09/13 21:48:49	2024/09/13 16:24:28	2024/09/13 17:35:35
